county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,source_host,scraped_at
marion,08/12/2026,09:00 AM ET,03818-004-00,11022017,11022017,,"NO SITUS, CITRA, FL- 32113",,,5612.28,10210.0,08/12/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/12/2026,http://www.pa.marion.fl.us/PRC.aspx?key=2879751&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:46+00:00
marion,08/12/2026,09:00 AM ET,1802-004-041,70202016,70202016,,"NO SITUS, DUNNELLON, FL- 34431",,,4719.7,3735.0,08/12/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/12/2026,http://www.pa.marion.fl.us/PRC.aspx?key=375047&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:46+00:00
marion,08/12/2026,09:00 AM ET,9044-1565-39,245882021,245882021,,"NO SITUS, OCKLAWAHA, FL- 32179",,,2188.99,5068.0,08/12/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/12/2026,http://www.pa.marion.fl.us/PRC.aspx?key=1490898&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:46+00:00
marion,08/13/2026,09:00 AM ET,2846-043-000,117512021,117512021,,"1005 SW 2ND ST, OCALA, FL- 34471",,,7255.15,37423.0,08/13/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/13/2026,http://www.pa.marion.fl.us/PRC.aspx?key=1237173&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:49+00:00
marion,08/19/2026,,1661-012-004,51622021,51622021,,"13180 NE 40TH PL, SILVER SPRINGS, FL- 34488",,,101151.83,191783.0,Redeemed,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=318248&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,,2001-005-018,87552017,87552017,,"NO SITUS, OCALA, FL- 34481",,,6886.21,3543.0,Redeemed,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=478598&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,,2001-005-019,87562017,87562017,,"NO SITUS, OCALA, FL- 34481",,,6886.21,3543.0,Redeemed,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=478601&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,,2004-228-036,100062020,100062020,,"NO SITUS, OCALA, FL- 34481",,,3460.48,7086.0,Redeemed,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=511641&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,09:00 AM ET,2004-231-007,100172020,100172020,,"NO SITUS, OCALA, FL- 34481",,,3581.13,7086.0,08/19/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=512010&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,09:00 AM ET,2301-005-021,113622017,113622017,,"NO SITUS, OCALA, FL- 34482",,,4338.62,4348.0,08/19/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=566594&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,09:00 AM ET,2302-008-031,113702017,113702017,,"NO SITUS, OCALA, FL- 34482",,,7207.69,8697.0,08/19/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=566934&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,09:00 AM ET,2302-010-031,113812017,113812017,,"NO SITUS, OCALA, FL- 34482",,,4358.02,4348.0,08/19/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=567345&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,09:00 AM ET,2302-010-106,113832017,113832017,,"NO SITUS, OCALA, FL- 34482",,,6512.64,8697.0,08/19/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=567418&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,09:00 AM ET,2303-008-088,113912017,113912017,,"NO SITUS, OCALA, FL- 34482",,,4293.1,4348.0,08/19/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=567973&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,09:00 AM ET,2303-011-046,113992017,113992017,,"NO SITUS, OCALA, FL- 34482",,,5129.96,4348.0,08/19/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=568210&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
marion,08/19/2026,09:00 AM ET,2303-011-082,114012017,114012017,,"5811 NW 1ST ST, OCALA, FL- 34482",,,6558.33,8697.0,08/19/2026 09:00 AM ET,TAXDEED,https://www.marion.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.pa.marion.fl.us/PRC.aspx?key=568261&YR=2026&mName=False&mSitus=False,www.marion.realtaxdeed.com,2026-08-11T18:36:52+00:00
