county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,source_host,scraped_at
leon,08/19/2026,10:00 AM ET,2236202320000,26-0055,2024-003005-00,,6725 BLOUNTSTOWN HWY,,,45034.26,85564.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=2236202320000,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,,410156C0070,14-0367,2010-007042-00,,"627 KISSIMMEE ST, TAL, FL- 32310",,,42211.76,33567.0,Redeemed,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=410156C0070,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,,410255B0090,26-0050,2024-004532-00,,1605 HERNANDO DR,,,9419.46,35625.0,Redeemed,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=410255B0090,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,,411315E0200,26-0020,2023-004699-00,,"0 SLOE DR, TAL, FL- 32305",,,2976.59,13310.0,Redeemed,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=411315E0200,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,,4126130000180,26-0015,2023-005121-00,,"1387 MCCULLOUGH DR, TAL, FL- 32305",,,6165.36,62441.0,Redeemed,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=4126130000180,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,,4126130000470,26-0021,2023-005128-00,,"0 SHAWMUT ST, TAL, FL- 32305",,,3770.48,22500.0,Redeemed,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=4126130000470,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,10:00 AM ET,430515K0090,26-0016,2023-005221-00,,0 TALQUIN COVE RD,,,5173.19,25555.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=430515K0090,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,10:00 AM ET,4308200080000,26-0019,2023-005267-00,,18095 BLOUNTSTOWN HWY,,,5582.2,6577.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=4308200080000,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,10:00 AM ET,4611206130000,26-0022,2023-005503-00,,0 OLD SHELL POINT RD,,,3130.16,11713.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=4611206130000,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,10:00 AM ET,461514G0000,26-0013,2023-005538-00,,9728 WAKULLA SPRINGS RD,,,4816.2,28430.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=461514G0000,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,08/19/2026,10:00 AM ET,5001100000030,26-0018,2024-005830-00,,0 LOG LANDING RD,,,1631.14,4000.0,08/19/2026 10:00 AM ET,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/19/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=5001100000030,www.leon.realtaxdeed.com,2026-08-17T11:15:22+00:00
leon,09/16/2026,10:00 AM ET,110250U0240,25-0034,2023-005579-00,,"4005 BRANDON HILL DR, TAL, FL- 32309",,,134365.63,231973.0,09/16/2026 10:00 AM ET,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/16/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=110250U0240,www.leon.realtaxdeed.com,2026-08-17T11:15:25+00:00
leon,09/16/2026,10:00 AM ET,2122200190000,26-0039,2024-001816-00,,"1928 HARTSFIELD RD, TAL, FL- 32303",,,11357.83,152051.0,09/16/2026 10:00 AM ET,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/16/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=2122200190000,www.leon.realtaxdeed.com,2026-08-17T11:15:25+00:00
leon,09/16/2026,10:00 AM ET,2126200960000,16-0726,2014-002681-00,,"0 VOLUSIA ST, TAL, FL- 32304",,,9779.86,10718.0,09/16/2026 10:00 AM ET,TAXDEED,https://www.leon.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/16/2026,http://www.leonpa.org/pt/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=2126200960000,www.leon.realtaxdeed.com,2026-08-17T11:15:25+00:00
