county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,source_host,scraped_at
volusia,08/11/2026,10:24 AM ET,612901140060,02597-24,2597-24,,"NO STREET, COUNTY, FL- 32724",,,881.32,1563.0,08/11/2026 10:24 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=612901140060,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/11/2026,,613001020230,02608-24,2608-24,,,,,1237.07,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=613001020230,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/11/2026,11:06 AM ET,844702071261,08719-24,8719-24,,"PROPERTY LOCATION IS NOT AVAIL, OAK HILL, FL- 32759",,,1343.14,1900.0,08/11/2026 11:06 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702071261,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/11/2026,11:11 AM ET,844702080120,08734-24,8734-24,,"OAK HILL, FL- 32759",,,1271.3,1900.0,08/11/2026 11:11 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702080120,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/11/2026,11:17 AM ET,844702081820,08750-24,8750-24,,"PROPERTY LOCATION IS NOT AVAIL, OAK HILL, FL- 32759",,,1343.14,1900.0,08/11/2026 11:17 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702081820,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/11/2026,11:30 AM ET,844702082210,08751-24,8751-24,,"PROPERTY LOCATION IS NOT AVAIL, OAK HILL, FL- 32759",,,1340.8,1900.0,08/11/2026 11:30 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702082210,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/11/2026,11:33 AM ET,844702090210,08758-24,8758-24,,"OAK HILL, FL- 32759",,,1228.45,1900.0,08/11/2026 11:33 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702090210,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/11/2026,11:35 AM ET,844702100130,08782-24,8782-24,,"NO STREET, COUNTY, FL- 32759",,,1112.34,1544.0,08/11/2026 11:35 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702100130,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/11/2026,11:40 AM ET,844702100700,08787-24,8787-24,,"NO ST, COUNTY, FL- 32759",,,1127.79,1544.0,08/11/2026 11:40 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702100700,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/11/2026,11:50 AM ET,844702101300,08789-24,8789-24,,"PROPERTY LOCATION IS NOT AVAIL, OAK HILL, FL- 32759",,,1127.79,1544.0,08/11/2026 11:50 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/11/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702101300,www.volusia.realtaxdeed.com,2026-08-11T21:15:16+00:00
volusia,08/25/2026,,412704000170,10542-24,10542-24,,,,,22468.54,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=412704000170,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,422530005190,10954-24,10954-24,,,,,6036.49,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=422530005190,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,424235020061,05064-24,5064-24,,"1718 EVERGREEN ST, ORMOND BEACH, FL- 32174",,,2715.26,39500.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=424235020061,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,502700000670,00571-24,571-24,,,,,1341.06,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=502700000670,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,530952001020,10653-24,10653-24,,,,,5548.11,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=530952001020,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,530953001240,10778-24,10778-24,,,,,5589.82,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=530953001240,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,530953002200,10644-24,10644-24,,,,,5017.69,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=530953002200,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,530953003100,10646-24,10646-24,,"1233 S ATLANTIC AVE 3100, DAYTONA BEACH, FL- 32118",,,7127.81,106922.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=530953003100,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,531630007100,10755-24,10755-24,,"2043 S ATLANTIC AVE 710, DAYTONA BEACH SHORES, FL- 32118",,,5805.69,89987.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=531630007100,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,580300000031,00159-24,159-24,,,,,5840.75,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=580300000031,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,612101090300,02504-24,2504-24,,"CENTER GRADE, DELAND, FL- 32724",,,1186.21,1188.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=612101090300,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,633733000730,09971-24,9971-24,,,,,28277.58,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=633733000730,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,700113002430,01662-20,1662-20,,"PROPERTY LOCATION IS NOT AVAIL, DELAND, FL- 32724",,,1693.42,850.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=700113002430,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,710601110010,02909-24,2909-24,,"NO STREET, COUNTY, FL- 32724",,,1653.9,1563.0,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=710601110010,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,723601020020,06332-23,6332-23,,"NO STREET, COUNTY, FL- 32168",,,1420.52,781.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=723601020020,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,742624002010,09779-24,9779-24,,,,,55238.54,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=742624002010,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,800901060010,01987-24,1987-24,,"315 CHARLES AVE, ORANGE CITY, FL- 32763",,,2559.57,53000.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=800901060010,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,801108140082,02071-24,2071-24,,"343 N THORPE AVE, ORANGE CITY, FL- 32763",,,9354.24,126556.0,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=801108140082,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,810404030120,03402-24,3402-24,,"FLORENCE (PAPER) ST, DELTONA, FL- 32738",,,1187.89,3331.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=810404030120,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,813002200270,03876-23,3876-23,,"1197 ACORN CT, DELTONA, FL- 32725",,,39702.45,170945.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=813002200270,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,813055060070,04068-24,4068-24,,,,,6216.47,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=813055060070,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,840201018480,08323-24,8323-24,,,,,12820.25,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=840201018480,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,840201076190,08377-24,8377-24,,"3024 INDIA PALM DR, EDGEWATER, FL- 32141",,,15052.13,248505.0,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=840201076190,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,,843807030060,10853-24,10853-24,,,,,11022.74,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=843807030060,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,844701002960,08870-23,8870-23,,"NO STREET, COUNTY, FL- 32759",,,1670.3,1544.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844701002960,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,844702060670,09103-23,9103-23,,"OAK HILL, FL- 32759",,,1419.33,1900.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702060670,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,844702073000,09156-23,9156-23,,"PROPERTY LOCATION IS NOT AVAIL, OAK HILL, FL- 32759",,,1242.96,1900.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702073000,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,08/25/2026,09:00 AM ET,844702100940,11464-24,11464-24,,"OAK HILL, FL- 32759",,,1102.04,1704.0,08/25/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/25/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=844702100940,www.volusia.realtaxdeed.com,2026-08-11T21:15:23+00:00
volusia,09/01/2026,,32080101B270,04342-24,4342-24,,,,,61891.85,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=32080101B270,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,09:00 AM ET,383205430110,00037-24,37-24,,"PRINCETON ST, SEVILLE, FL- 32190",,,1141.51,3500.0,09/01/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=383205430110,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,,422014000010,04594-24,4594-24,,,,,12515.97,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=422014000010,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,,424219380030,04999-24,4999-24,,,,,14988.13,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=424219380030,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,,424415000470,11017-24,11017-24,,,,,58191.96,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=424415000470,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,09:00 AM ET,520200000370,05206-24,5206-24,,"1353 LPGA BLVD, DAYTONA BEACH, FL- 32117",,,28895.74,210088.0,09/01/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=520200000370,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,09:00 AM ET,521120000320,05265-24,5265-24,,,,,68332.73,,09/01/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=521120000320,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,09:00 AM ET,523815090100,12157-24,12157-24,,,,,2991.42,,09/01/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=523815090100,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,,531631004090,11161-24,11161-24,,,,,4459.84,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=531631004090,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,,533934000030,06773-24,6773-24,,,,,11653.47,,Redeemed,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=533934000030,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
volusia,09/01/2026,09:00 AM ET,611001240230,02441-24,2441-24,,"E INTL SPEEDWAY BLVD, DAYTONA BEACH, FL- 32124",,,1389.54,450.0,09/01/2026 09:00 AM ET,TAXDEED,https://www.volusia.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,http://publicaccess.vcgov.org/volusia/search/CommonSearch.aspx?mode=REALPROP&UseSearch=no&altpin=611001240230,www.volusia.realtaxdeed.com,2026-08-11T21:15:33+00:00
