county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,source_host,scraped_at
polk,08/20/2026,,23-28-09-0000-0004-2370,00039-2026,888,,"1119 APOLLO CT, LAKELAND, FL- 33810",,,2194.4,,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=232809000000042370,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
polk,08/20/2026,09:30 AM ET,232736016026000790,00092-2026,799,,"222 CARPENTERS WAY #79, LAKELAND, FL- 33805",,,2701.73,12500.0,08/20/2026 09:30 AM ET,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=232736016026000790,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
polk,08/20/2026,09:30 AM ET,232906139596000100,00058-2026,1889,,"5212 SPRING CREEK DR, LAKELAND, FL- 33811",,,12743.46,177373.0,08/20/2026 09:30 AM ET,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=232906139596000100,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
polk,08/20/2026,,25-27-36-3055-0100-0480,00075-2026,4922,,"563 WATERFERN TRAIL DR, AUBURNDALE, FL- 33823",,,27871.95,,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=252736305501000480,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
polk,08/20/2026,,25-30-06-0000-0001-4220,00041-2026,6085,,"CHILDS AVE N, BARTOW, FL- 33830",,,3369.63,,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=253006000000014220,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
polk,08/20/2026,,25-31-34-4785-0000-1091,00076-2026,6504,,"25 SW 3RD ST, FORT MEADE, FL- 33841",,,9150.19,,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=253134478500001091,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
polk,08/20/2026,09:30 AM ET,252604000000011110,00013-2026,4550,,"DEEN STILL RD E, POLK CITY, FL- 33868",,,1366.68,2066.0,08/20/2026 09:30 AM ET,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=252604000000011110,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
polk,08/20/2026,09:30 AM ET,252623000000012020,00072-2026,4624,,"6085 STAGECOACH RD, POLK CITY, FL- 33868",,,7960.87,170196.0,08/20/2026 09:30 AM ET,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=252623000000012020,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
polk,08/20/2026,09:30 AM ET,252706298366000491,00063-2026,4785,,"5225 ISLAND VIEW CIR S, POLK CITY, FL- 33868",,,3258.73,51244.0,08/20/2026 09:30 AM ET,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=252706298366000491,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
polk,08/20/2026,09:30 AM ET,252809321320001260,00069-2026,5066,,"642 DUNCAN CIR W, AUBURNDALE, FL- 33823",,,10812.22,155073.0,08/20/2026 09:30 AM ET,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/20/2026,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=252809321320001260,www.polk.realtaxdeed.com,2026-08-11T21:16:27+00:00
