county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,source_host,scraped_at
nassau,08/18/2026,11:30 AM ET,42-2N-27-4487-0033-0010,452026XX000008TDAXYX,983,,"85498 NORTH HARTS RD YULEE, YULEE, FL- 32097",,,5624.11,58763.0,08/18/2026 11:30 AM ET,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/18/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=42-2N-27-4487-0033-0010,www.nassau.realtaxdeed.com,2026-08-12T13:37:06+00:00
nassau,08/18/2026,11:30 AM ET,48-3N-25-4196-0126-0000,452026XX000007TDAXYX,787,,"56023 NASSAU OAKS DR CALLAHAN, CALLAHAN, FL- 32011",,,6549.81,87221.0,08/18/2026 11:30 AM ET,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/18/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=48-3N-25-4196-0126-0000,www.nassau.realtaxdeed.com,2026-08-12T13:37:06+00:00
nassau,09/01/2026,11:30 AM ET,00-00-30-0254-0005-0000,452026XX000009TDAXYX,1376,,"1473 FOUNTAIN DR FERNANDINA BE, FERNANDINA BEACH, FL- 32034",,,122550.25,227891.0,09/01/2026 11:30 AM ET,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=00-00-30-0254-0005-0000,www.nassau.realtaxdeed.com,2026-08-12T13:37:10+00:00
nassau,09/01/2026,,00-00-31-101G-0001-2169,452026XX000010TDAXYX,1436,,2169 HIBISCUS CT FERNANDINA BE,,,238579.73,,Redeemed,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/01/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=00-00-31-101G-0001-2169,www.nassau.realtaxdeed.com,2026-08-12T13:37:10+00:00
nassau,09/15/2026,11:30 AM ET,25-4N-24-2020-0003-0010,452026XX000011TDAXYX,458,,38084 DAHOMA RD HILLIARD,,,8160.11,,09/15/2026 11:30 AM ET,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/15/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=25-4N-24-2020-0003-0010,www.nassau.realtaxdeed.com,2026-08-12T13:37:14+00:00
nassau,09/29/2026,11:30 AM ET,16-4N-24-0000-0004-0080,452026XX000012TDAXYX,446,,273660 MURRHEE RD HILLIARD,,,5053.29,,09/29/2026 11:30 AM ET,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=09/29/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=16-4N-24-0000-0004-0080,www.nassau.realtaxdeed.com,2026-08-12T13:37:18+00:00
nassau,10/13/2026,11:30 AM ET,00-00-31-1800-0161-0080,452026XX000013TDAXYX,1538,,816 S 6TH ST FERNANDINA BEACH,,,258656.69,,10/13/2026 11:30 AM ET,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=10/13/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=00-00-31-1800-0161-0080,www.nassau.realtaxdeed.com,2026-08-12T13:37:22+00:00
nassau,10/13/2026,11:30 AM ET,35-4N-25-4220-0002-0020,452026XX000014TDAXYX,809,,COOPERS NECK RP HILLIARD,,,8122.0,,10/13/2026 11:30 AM ET,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=10/13/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=35-4N-25-4220-0002-0020,www.nassau.realtaxdeed.com,2026-08-12T13:37:22+00:00
nassau,10/20/2026,11:30 AM ET,08-3N-24-2380-0103-0110,452026XX000015TDAXYX,416,,SEVENTH AV HILLIARD,,,2216.73,,10/20/2026 11:30 AM ET,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=10/20/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=08-3N-24-2380-0103-0110,www.nassau.realtaxdeed.com,2026-08-12T13:37:27+00:00
nassau,10/20/2026,11:30 AM ET,31-2N-28-1601-0062-0000,452026XX000016TDAXYX,1161,,95033 HENDRICKS RD FERNANDINA,,,48837.52,,10/20/2026 11:30 AM ET,TAXDEED,https://www.nassau.realtaxdeed.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=10/20/2026,https://maps.nassauflpa.com/NassauDetails/ParcelSearchResults.html?PIN=31-2N-28-1601-0062-0000,www.nassau.realtaxdeed.com,2026-08-12T13:37:27+00:00
